"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name"
"ENSG00000275676.1",2.95548088219507,-2.06498368603109,0.465485732399944,9.36230473138534e-07,2.97228761520627e-06,"BX005040.1"
"ENSG00000139547.7",35.8471612926364,0.824867172826987,0.178320444060259,9.3704565107998e-07,2.97447085514104e-06,"RDH16"
"ENSG00000283050.2",309.731260674434,0.49774319083967,0.103464957473154,9.37854265542051e-07,2.97682340891359e-06,"GTF2IP12"
"ENSG00000238259.1",2.05971796475762,2.26739056118448,0.516813096379331,9.4136154073794e-07,2.9877407697581e-06,"PHF5GP"
"ENSG00000280097.1",2.73477831789932,1.75333830641992,0.392804154018072,9.42238872878805e-07,2.99031011412185e-06,"AC073592.8"
"ENSG00000111912.20",7437.5066334649,-0.63948110587166,0.134956460014141,9.42320462380752e-07,2.99035388403683e-06,"NCOA7"
"ENSG00000184056.15",117.332332540332,0.373074424459247,0.0768595267423368,9.42531593493956e-07,2.99080870462143e-06,"VPS33B"
"ENSG00000214185.3",6.34200347789771,0.881413385687386,0.191989798218873,9.43153797513363e-07,2.99256776828443e-06,"XPOTP1"
"ENSG00000164675.11",52.2344160538107,-0.950039720241068,0.208604649662189,9.43350715444808e-07,2.99297726989815e-06,"IQUB"
"ENSG00000233264.2",21.8797536127415,1.00608040481435,0.222186325841538,9.45716886385327e-07,3.00026862603738e-06,"AC006042.2"
"ENSG00000185433.10",4.74299903202667,1.22408258929963,0.273976125486018,9.51335409936093e-07,3.01787621735121e-06,"LINC00158"
"ENSG00000265204.1",2.92879257974017,2.14071164934663,0.484616853155509,9.51822037053508e-07,3.01920277513981e-06,"AC090772.2"
"ENSG00000228328.2",8.30735807951264,0.98126750424809,0.216271705296289,9.53598117016626e-07,3.02461902396464e-06,"PGK1P1"
"ENSG00000187372.11",190.340571231287,0.776476901243504,0.166910207957433,9.54081236985127e-07,3.02593378296563e-06,"PCDHB13"
"ENSG00000247134.7",166.648115194269,0.806106814130987,0.173974210809247,9.54528206479328e-07,3.02713370744778e-06,"AC090204.1"
"ENSG00000287574.1",20.2670768416425,0.656928006126383,0.1390240178255,9.56315509415117e-07,3.03258380715886e-06,"AC004938.2"
"ENSG00000183530.14",2180.61557509362,0.384835882273467,0.0794044995357298,9.61706039825775e-07,3.04945854051729e-06,"PRR14L"
"ENSG00000272140.2",31.157109829344,0.66344337018022,0.140552910985419,9.61951401626588e-07,3.05001728643116e-06,"AC022400.4"
"ENSG00000211749.1",4.0285854390536,1.3441101547391,0.301679817518407,9.63904844744436e-07,3.05599130154851e-06,"TRBV23-1"
"ENSG00000129682.16",374.833896554226,0.872019456254338,0.189934942165486,9.67017656558014e-07,3.06563988915434e-06,"FGF13"
"ENSG00000147854.17",1657.19153999237,0.461745184660276,0.0958301489693306,9.70931377039194e-07,3.07782594847403e-06,"UHRF2"
"ENSG00000258692.2",1.42432375906267,2.09487733588223,0.473735095191478,9.71938783554475e-07,3.0805765971714e-06,"SALL4P7"
"ENSG00000261670.1",5.31593371549596,1.1412235518181,0.254827648195356,9.71912827402618e-07,3.0805765971714e-06,"AC012213.2"
"ENSG00000260695.1",27.9412136039402,-0.995204079643451,0.219846113689107,9.72879472990776e-07,3.08333656069585e-06,"AC022164.1"
"ENSG00000149452.16",1.43707308716608,-2.01772491397207,0.455027821312196,9.76501551808245e-07,3.0945936158648e-06,"SLC22A8"
"ENSG00000137674.4",2.09944715241006,2.2370125291763,0.5099814272334,9.80366106127185e-07,3.10661741813002e-06,"MMP20"
"ENSG00000222764.1",1.67360514891875,2.34358158687521,0.538310797991974,9.81003580533368e-07,3.1084141470248e-06,"RN7SKP106"
"ENSG00000236991.6",10.8710767876956,1.10285290254307,0.245830358134488,9.8160448978542e-07,3.11009476553161e-06,"EDRF1-AS1"
"ENSG00000254561.4",3.20931770068301,-1.28252284814263,0.287900129560996,9.8261303465321e-07,3.1129944289134e-06,"AP003393.1"
"ENSG00000278462.1",2.51848362936954,2.03736616770143,0.459924657812968,9.82660834646683e-07,3.1129944289134e-06,"AL359880.1"
"ENSG00000128482.16",37.2433417352048,-0.71473066052186,0.152569088081084,9.82884426738416e-07,3.11347913028952e-06,"RNF112"
"ENSG00000286074.1",4.0724770359888,1.68558882515668,0.378444739586332,9.86238033166378e-07,3.12387798411989e-06,"AC110795.1"
"ENSG00000136710.10",2132.6639261875,-0.309122689686245,0.0635875763566509,9.86371186686024e-07,3.12407539359188e-06,"CCDC115"
"ENSG00000206728.1",3.64497054717599,1.60432449596931,0.360347155770397,9.89780843942375e-07,3.13464950698401e-06,"Y_RNA"
"ENSG00000023228.14",4094.54543945528,0.319818365622261,0.0658336753399977,9.90956011337488e-07,3.13814595003321e-06,"NDUFS1"
"ENSG00000119729.12",2509.77221947104,-0.350689295572749,0.0723043246771109,9.91174667877615e-07,3.1386130430094e-06,"RHOQ"
"ENSG00000237471.2",4.27918540385871,1.2461750031368,0.279649187593396,9.92033120300988e-07,3.14088039890286e-06,"AC073115.2"
"ENSG00000285894.2",9.83779522101614,4.15769221891212,1.14464772536105,9.91992827039823e-07,3.14088039890286e-06,"AL136372.2"
"ENSG00000187994.14",621.782119346282,0.532365360974965,0.111286833039093,9.93646950580976e-07,3.14576414364593e-06,"RINL"
"ENSG00000169018.6",3110.69891243514,-0.322764074122657,0.0664573493355387,9.93784142978599e-07,3.14597266879761e-06,"FEM1B"
"ENSG00000242925.1",2.07041380812867,1.7642077816059,0.396333487518645,9.94693063552092e-07,3.14862400991044e-06,"PLCH1-AS2"
"ENSG00000240230.6",722.941076443826,0.357613831950877,0.0737751689253891,9.96043552123201e-07,3.15267261955494e-06,"COX19"
"ENSG00000253746.1",3.65989070442023,1.68587107098179,0.37872413014909,9.97596492647569e-07,3.15736140221056e-06,"AC091182.2"
"ENSG00000198892.7",870.450944907452,0.54157070908701,0.11333652854076,9.98372621510012e-07,3.15959110403545e-06,"SHISA4"
"ENSG00000213923.13",3279.52524208543,0.432628863374006,0.0896941618128689,9.99060489588655e-07,3.16154118340413e-06,"CSNK1E"
"ENSG00000109339.24",475.891677361019,-0.885874357305031,0.193599121287923,1.00208586965953e-06,3.17088754236839e-06,"MAPK10"
"ENSG00000255400.1",3.66295426405898,1.81795262569534,0.408756795722659,1.00320804847925e-06,3.17398302806643e-06,"AC124276.2"
"ENSG00000266602.2",27.7548796528144,2.00694940276794,0.453064556488633,1.00317282831535e-06,3.17398302806643e-06,"AP005262.1"
"ENSG00000084072.17",2262.12042259942,0.310007606432943,0.0638168610536313,1.00343893756801e-06,3.1744858140376e-06,"PPIE"
"ENSG00000201820.1",3.5432146493042,1.17599580846554,0.263424196348936,1.00370361958115e-06,3.17509542773188e-06,"Y_RNA"
"ENSG00000171720.10",2024.17913450661,0.277762063323223,0.0571050166584968,1.00639919634645e-06,3.18339424506976e-06,"HDAC3"
"ENSG00000096401.8",2792.74536834038,0.303637775512022,0.0624954240264539,1.00668548500604e-06,3.18384717066329e-06,"CDC5L"
"ENSG00000251072.2",0.914124542433226,1.61899314754401,0.363924148225014,1.00668675362347e-06,3.18384717066329e-06,"LMNB1-DT"
"ENSG00000261399.1",2.82698936167369,1.86141408754684,0.41890513830152,1.00996024022518e-06,3.19397119922649e-06,"AL031710.1"
"ENSG00000233980.1",2.74277650706476,1.72089469089622,0.386845020688593,1.01030988739811e-06,3.19484787808061e-06,"FDPSP2"
"ENSG00000231395.1",9.69876373734561,1.31791673698385,0.296409123398654,1.0112373480197e-06,3.19734350967976e-06,"ARL4AP4"
"ENSG00000241280.1",4.53441324869781,1.54323497008103,0.347101840080582,1.01124406466168e-06,3.19734350967976e-06,"AC106712.1"
"ENSG00000284914.1",4.09300700385057,1.32316527583248,0.297631485971088,1.01293418553582e-06,3.20245775366844e-06,"AL121935.2"
"ENSG00000178248.11",5.38967089660272,1.79149574763988,0.402916572109641,1.01347895548797e-06,3.20372079765697e-06,"FAM230I"
"ENSG00000267254.7",163.978555093574,0.722791839760489,0.154662639758704,1.0134227372557e-06,3.20372079765697e-06,"ZNF790-AS1"
"ENSG00000188739.15",43.4582799863938,0.518849010246481,0.108414145543145,1.0141649925013e-06,3.20565969071626e-06,"RBM34"
"ENSG00000279421.1",1.22954442419139,2.05786415239089,0.465702650317826,1.0153072623339e-06,3.20904030238346e-06,"AC067863.2"
"ENSG00000122188.13",299.283117484334,0.81996533073964,0.177798865000727,1.01735542547918e-06,3.21528344451206e-06,"LAX1"
"ENSG00000167904.15",1227.99754867137,0.423783125497427,0.0878770901548986,1.01925593457209e-06,3.2210590747418e-06,"TMEM68"
"ENSG00000259405.1",5.48096855234536,0.908130332827542,0.199173575852131,1.02134539258788e-06,3.22743095220472e-06,"ISCA1P4"
"ENSG00000169221.14",3065.48645335858,0.317300753771886,0.065390030997409,1.02209317952476e-06,3.22956256675253e-06,"TBC1D10B"
"ENSG00000100099.21",1757.80202056947,0.289655534319141,0.059625508996831,1.02545869598463e-06,3.23976414219376e-06,"HPS4"
"ENSG00000227527.2",10.5099899526269,0.684462154939315,0.145798878914382,1.02546868272989e-06,3.23976414219376e-06,"AC096540.1"
"ENSG00000251689.1",2.51724238271637,1.81226712347644,0.407911074103372,1.02566302904193e-06,3.24014605514629e-06,"AC079140.5"
"ENSG00000233303.1",2.21894664215618,1.70838001129983,0.384359978385168,1.02805615648686e-06,3.24747352962587e-06,"XXYLT1-AS1"
"ENSG00000281383.1",29.2118491885336,1.10258592000332,0.246311582493007,1.02893409845149e-06,3.25001405617299e-06,"FP671120.7"
"ENSG00000240591.2",20.1051605931691,0.860056933941798,0.187572441262227,1.02916534747904e-06,3.25051170649898e-06,"AL096701.3"
"ENSG00000247228.3",1.96250933027646,2.02235186269534,0.457504886633499,1.03440296672868e-06,3.26682025300742e-06,"AC009060.1"
"ENSG00000224914.4",122.095707842895,-0.402441175074367,0.0833848274106991,1.03573577613228e-06,3.27079529447028e-06,"LINC00863"
"ENSG00000133710.16",1264.54981546315,1.31950984638075,0.297149243706161,1.03813240391582e-06,3.27791310904282e-06,"SPINK5"
"ENSG00000248510.2",5.53772905174882,3.62152931558295,0.959964574228719,1.03813835038019e-06,3.27791310904282e-06,"LINC02267"
"ENSG00000236268.6",4.02170308828245,1.76093962647052,0.396475985295871,1.03977361926114e-06,3.28284144772734e-06,"LINC01361"
"ENSG00000119782.14",94.206488360068,-0.745229752123193,0.160132178275763,1.04058882437081e-06,3.28518010711641e-06,"FKBP1B"
"ENSG00000113916.18",3454.44981761462,-0.418753428902271,0.0868807526505357,1.04142791630525e-06,3.28759383799569e-06,"BCL6"
"ENSG00000279088.1",195.825734824418,0.559521572541685,0.117534257509861,1.04489717042442e-06,3.29830956100408e-06,"AC022400.6"
"ENSG00000141452.10",837.516627048091,-0.318044784978867,0.065605132169064,1.04497285528863e-06,3.29831241793441e-06,"RMC1"
"ENSG00000272006.1",4.16855261623259,1.20242825321612,0.270154228099367,1.04596781691337e-06,3.30121663689431e-06,"AC037487.3"
"ENSG00000109920.13",2863.35857717032,0.385591025755367,0.0798432822123643,1.04720422472978e-06,3.30488242273585e-06,"FNBP4"
"ENSG00000271369.1",2.10971371836612,1.97195316604355,0.44570258674765,1.04847258366086e-06,3.30864851166415e-06,"AC087783.1"
"ENSG00000236427.1",1.89746590542411,2.0581588391035,0.466589813056151,1.04994334366275e-06,3.31305272992794e-06,"AL589986.2"
"ENSG00000287511.1",3.96326305042476,1.16138590310349,0.260620139477376,1.05686369328508e-06,3.33465104225803e-06,"AL109984.1"
"ENSG00000242110.8",77.7122196048006,0.549436058280288,0.115360953990214,1.05896902385981e-06,3.34105484516341e-06,"AMACR"
"ENSG00000221909.3",461.067551594051,0.352050360845188,0.0727902875277971,1.05986765863176e-06,3.34365087041492e-06,"FAM200A"
"ENSG00000228981.3",20.272907778249,0.842843909332643,0.183687516379532,1.0643540274936e-06,3.35756423191678e-06,"AC097658.1"
"ENSG00000165195.16",1521.31297346203,-0.541863797973515,0.113733984066971,1.0700296648999e-06,3.37522694913394e-06,"PIGA"
"ENSG00000166454.10",2957.20535987925,0.268368553043885,0.0552916824358157,1.07033627211405e-06,3.37595265690321e-06,"ATMIN"
"ENSG00000271199.1",5.90326006371242,1.28555589476636,0.289807542894404,1.07197633387409e-06,3.38088381538681e-06,"AL353804.2"
"ENSG00000250686.2",6.21200495325818,-1.39861885943193,0.315615162612742,1.07211157053026e-06,3.3810685715271e-06,"KHDRBS2-OT1"
"ENSG00000141741.12",1479.48976346594,0.592537984373433,0.125056286774282,1.07262295478993e-06,3.38243945570311e-06,"MIEN1"
"ENSG00000104980.8",1144.48118981716,0.348849055020655,0.0721520144858897,1.0729222297088e-06,3.38314132011482e-06,"TIMM44"
"ENSG00000266980.1",3.5575650146716,1.11391216061202,0.249518887853164,1.07372144454461e-06,3.38541938341048e-06,"AC087289.1"
"ENSG00000115194.11",42.8227532742027,1.17335794062867,0.263653045072195,1.07415156908649e-06,3.38653347088619e-06,"SLC30A3"
"ENSG00000237668.1",6.62702786771538,0.872411601354054,0.190959712053161,1.07679850727338e-06,3.39463596314108e-06,"RPS15AP38"
"ENSG00000149187.18",5604.5211633994,0.313087395576887,0.0646474080095425,1.07712330158027e-06,3.39518336622672e-06,"CELF1"
"ENSG00000255585.3",42.4628470969368,1.05186179117135,0.23463287191786,1.07712609888703e-06,3.39518336622672e-06,"AL590627.1"
"ENSG00000011258.16",1145.79382899684,0.375445244420279,0.077786974774013,1.07798385764891e-06,3.39764427678436e-06,"MBTD1"
"ENSG00000230196.1",3.14186912423039,2.67651070718845,0.638248869488313,1.07869746619808e-06,3.39965052815995e-06,"DDX43P3"
"ENSG00000120963.12",3061.34969977848,0.370631854849514,0.0767732099873437,1.07990262041684e-06,3.40320555006613e-06,"ZNF706"
"ENSG00000227802.1",3.02813203803253,2.65500166458231,0.631687619223661,1.0814094089595e-06,3.40771056661976e-06,"DNAJB3"
"ENSG00000252494.1",2.32707885011409,2.08094287527813,0.4730308582071,1.08578707176837e-06,3.42126092116643e-06,"RNU6-126P"
"ENSG00000147041.12",278.248842095953,1.13298676108335,0.254223527356888,1.08733239535744e-06,3.42588541767488e-06,"SYTL5"
"ENSG00000155629.15",1687.52846205191,-0.628336166886555,0.133262562951983,1.09081619706535e-06,3.43661642885439e-06,"PIK3AP1"
"ENSG00000249207.2",42.6421053879269,0.902767685320813,0.198479441158216,1.09226126431158e-06,3.44092333297557e-06,"AC079921.1"
"ENSG00000254843.1",3.56356627596451,2.21435560810931,0.50704121214902,1.09298525620599e-06,3.44295819850574e-06,"XIAPP2"
"ENSG00000124198.9",3467.19261891705,0.377142683586735,0.0781977545236452,1.09514390628119e-06,3.44951169566124e-06,"ARFGEF2"
"ENSG00000123353.10",719.750725635134,0.417850324653241,0.0868709265692571,1.09569362004467e-06,3.45099675087907e-06,"ORMDL2"
"ENSG00000225882.1",3.59726652838961,3.19613576970618,0.81252944352998,1.09792680500695e-06,3.45778347650422e-06,"LINC01456"
"ENSG00000241532.1",1.79596031928374,1.79847674201461,0.406206164396824,1.1006383981366e-06,3.46607581226697e-06,"AGGF1P3"
"ENSG00000257585.1",2.93270206561967,2.02534716286589,0.45975702615484,1.10259123745256e-06,3.47197770474193e-06,"LINC00609"
"ENSG00000134644.16",5102.94623382156,0.24044685760586,0.0495486441418542,1.10302991234368e-06,3.47311110392224e-06,"PUM1"
"ENSG00000165934.13",3184.59698028362,0.312283068545514,0.0645444844394229,1.10413189338862e-06,3.4763327447849e-06,"CPSF2"
"ENSG00000138592.14",1826.61663374451,-0.32412069096838,0.0670321892893525,1.10506944255093e-06,3.4788389616088e-06,"USP8"
"ENSG00000237292.1",2.7268857153172,-1.2837619028924,0.289819827738644,1.10508564833475e-06,3.4788389616088e-06,"LINC01732"
"ENSG00000269873.1",3.07004122799145,1.59495173378674,0.360311068497536,1.11044306358323e-06,3.49545476773235e-06,"AC245884.10"
"ENSG00000154518.10",6611.8031948892,0.442860546983222,0.0922912324883119,1.11072647380888e-06,3.49609737959669e-06,"ATP5MC3"
"ENSG00000268186.1",1.74063914725094,2.00264099962775,0.454468212416323,1.11282663270079e-06,3.50245784847537e-06,"ZNF114-AS1"
"ENSG00000213212.3",13.4046264924768,1.03267331472373,0.230362717262316,1.11513368716857e-06,3.50946853656397e-06,"NCLP1"
"ENSG00000261335.1",6.8072329805794,0.800348666462873,0.173810457910774,1.11603058453178e-06,3.51204059588637e-06,"AC005837.1"
"ENSG00000124496.12",788.468279271359,0.541462519229792,0.113853339256999,1.11714389248206e-06,3.5152932628741e-06,"TRERF1"
"ENSG00000256616.3",12.5555696222055,0.871780315759043,0.191135831403922,1.1182590568599e-06,3.51855130695673e-06,"AP002414.2"
"ENSG00000287687.2",1.99639734220494,1.52900247543202,0.345659836192107,1.11944649064528e-06,3.52203626242183e-06,"AC007387.2"
"ENSG00000285117.1",1.33734297303268,1.4909387562463,0.337126587039797,1.12039309582462e-06,3.5247630725775e-06,"AC068724.4"
"ENSG00000215196.5",13.8750349538519,1.20233474499471,0.271042390648153,1.12202803955238e-06,3.5296548563253e-06,"BASP1-AS1"
"ENSG00000249803.6",2.49643916079818,2.90271371253604,0.712803471485478,1.12238529998065e-06,3.5305269167199e-06,"AC112178.1"
"ENSG00000253263.1",3.88769606596195,1.44233382782668,0.326279412355195,1.12712414676075e-06,3.54518039942781e-06,"AP003354.1"
"ENSG00000240021.10",3.26120517704386,1.70371011553718,0.385157578949836,1.13122668650506e-06,3.55783053776945e-06,"TEX35"
"ENSG00000091527.16",7762.58174127464,-0.323504845526851,0.0669689475254319,1.13190589322669e-06,3.55971288645629e-06,"CDV3"
"ENSG00000254167.2",1.35073498984797,1.92907938626671,0.437276665191653,1.1331032073291e-06,3.56322423824788e-06,"IGHV8-51-1"
"ENSG00000287546.1",1.7556910296707,-0.978690733255143,0.217418238863539,1.1375323796389e-06,3.57689745980845e-06,"AL163534.1"
"ENSG00000036549.13",1793.72911425723,0.349592465171223,0.0724838176498291,1.13766681675614e-06,3.57706517583856e-06,"ZZZ3"
"ENSG00000267767.3",23.3019119571363,-0.858963423478285,0.188178772722885,1.13962838215265e-06,3.58297733634664e-06,"LINC01801"
"ENSG00000127337.7",823.068702977409,0.578864757192647,0.122307418323499,1.14073607651067e-06,3.58620428557777e-06,"YEATS4"
"ENSG00000287154.1",2.24162552747549,1.71773211963596,0.388552151535687,1.14366975169064e-06,3.59517081732015e-06,"AC005599.1"
"ENSG00000279565.1",3.98622331732081,1.57176789447356,0.355640774568953,1.14409933525063e-06,3.59626492160059e-06,"AL121835.2"
"ENSG00000105479.16",291.912006634699,-1.01895140346059,0.227316883801411,1.14574521846574e-06,3.60118181079372e-06,"CCDC114"
"ENSG00000235209.1",2.82738261549688,1.85855907348339,0.420962561365317,1.14636077392311e-06,3.60285981583486e-06,"AL022318.1"
"ENSG00000103811.18",29417.9089614062,-0.839358837951782,0.183462559224008,1.14650631097198e-06,3.60306048151345e-06,"CTSH"
"ENSG00000213169.3",10.7496398021531,0.942638609677986,0.208754940021982,1.15557208611528e-06,3.63129224866675e-06,"AC069218.1"
"ENSG00000031823.14",2427.36549309946,-0.253148184160187,0.0522926999674846,1.15737515894145e-06,3.6366991618886e-06,"RANBP3"
"ENSG00000170049.9",81.2139351169996,0.706181849819001,0.151661942073926,1.15784749524615e-06,3.63792416817367e-06,"KCNAB3"
"ENSG00000178741.12",3282.44858833419,0.44954966851909,0.0939036623807775,1.159873748027e-06,3.64403101390603e-06,"COX5A"
"ENSG00000282885.2",25.620152331325,0.519408907206616,0.109159773984247,1.16121296260345e-06,3.64797864256058e-06,"AL627171.2"
"ENSG00000253168.1",5.68020959974056,2.112566098361,0.482623471255468,1.16139896276377e-06,3.64830311591919e-06,"AC124069.1"
"ENSG00000231154.1",20.5843604534243,0.759666457731837,0.164363914874252,1.16250581017109e-06,3.65151999495914e-06,"MORF4L2-AS1"
"ENSG00000101349.17",6.85106840162474,-1.48409593702573,0.336205950186207,1.16274443215228e-06,3.65200944733609e-06,"PAK5"
"ENSG00000188883.5",148.970914598474,-1.06495642953759,0.238659337859555,1.16307796070814e-06,3.65279689639376e-06,"KLRG2"
"ENSG00000129951.19",92.7358664176029,-1.23422904255768,0.279044194642265,1.16651288550997e-06,3.6633238761971e-06,"PLPPR3"
"ENSG00000133069.17",196.774300843,-0.609746547234996,0.129419077683397,1.1684541315386e-06,3.66915893348804e-06,"TMCC2"
"ENSG00000152931.9",40.2549081371282,1.78835198685655,0.405150003573304,1.17024098049403e-06,3.67450835955365e-06,"PART1"
"ENSG00000085415.16",1734.17741481842,0.386078736040945,0.0803162731917449,1.17041209197177e-06,3.67478403620435e-06,"SEH1L"
"ENSG00000151067.22",437.776551782399,-0.661156757034516,0.141228697262918,1.17067833224389e-06,3.67535833157386e-06,"CACNA1C"
"ENSG00000168703.5",22.9036704534578,-1.67495501970081,0.379333861387985,1.17208048262073e-06,3.67949849444502e-06,"WFDC12"
"ENSG00000254528.7",23.5006395213149,1.17913617953721,0.266129772964777,1.17225878289763e-06,3.67979632319877e-06,"AP000757.1"
"ENSG00000260677.1",1.68550898968185,1.96785114615113,0.44737870212521,1.17577689003669e-06,3.69057723376374e-06,"AL445531.1"
"ENSG00000137265.15",664.801141959304,0.846253436324765,0.185358433065888,1.17679351387041e-06,3.69350540925655e-06,"IRF4"
"ENSG00000228604.3",2.26676722548813,2.03825915395201,0.464548908514577,1.17946049190966e-06,3.70161263104167e-06,"AL121759.1"
"ENSG00000164187.7",1540.07434772793,0.480471112406354,0.100693568301824,1.18107043884619e-06,3.70640155433576e-06,"LMBRD2"
"ENSG00000270832.1",4.17173521992655,2.31091478096897,0.534891403810206,1.18160094095371e-06,3.70780255425763e-06,"AC092120.2"
"ENSG00000230551.4",709.866440825728,0.68299292414706,0.146374166396348,1.18338469783255e-06,3.7131357236466e-06,"AC021078.1"
"ENSG00000124201.15",4677.58641699063,-0.375705100040898,0.0781461266686515,1.18423159753126e-06,3.71552874322885e-06,"ZNFX1"
"ENSG00000235082.2",19.8975003809481,0.734009305735173,0.158398722520572,1.18588122589163e-06,3.72043980584694e-06,"SUMO1P3"
"ENSG00000163659.13",3863.2602513761,-0.723550038569215,0.155943954472964,1.1899172362467e-06,3.73283638258417e-06,"TIPARP"
"ENSG00000229955.1",3.63344200963059,2.31068471573077,0.535113643222222,1.19308900253363e-06,3.74252020729328e-06,"Z98749.1"
"ENSG00000099995.19",5994.1247893513,-0.292383157425963,0.0605729323331852,1.19478731062635e-06,3.74758099202081e-06,"SF3A1"
"ENSG00000161381.14",625.368457021748,0.543595349798756,0.114681983163633,1.20143685821037e-06,3.76817005653734e-06,"PLXDC1"
"ENSG00000173546.7",1017.58936876512,-0.678429535386568,0.145411976650654,1.20243124746472e-06,3.77102069339637e-06,"CSPG4"
"ENSG00000115652.15",3419.67712884721,-0.354507215195048,0.0736988515073132,1.20510589493745e-06,3.77914011432678e-06,"UXS1"
"ENSG00000131386.19",241.250700368957,-0.874558456467505,0.192487841601173,1.20716329879714e-06,3.78505378688031e-06,"GALNT15"
"ENSG00000228729.1",3.61509639612015,2.38013339008958,0.554600551465419,1.20714349680078e-06,3.78505378688031e-06,"AL627308.1"
"ENSG00000138764.15",2753.57598250353,0.418425155721705,0.0873562372748134,1.21030765375218e-06,3.79464313932665e-06,"CCNG2"
"ENSG00000162068.2",7.46457555978303,1.15333421732427,0.260403480926634,1.21099225760542e-06,3.79651968911807e-06,"NTN3"
"ENSG00000266918.1",3.34092269080193,1.59236179903708,0.361402509301223,1.21799612796997e-06,3.81820577230784e-06,"AC091132.3"
"ENSG00000234171.3",242.58744860078,0.503037763789465,0.1057845793234,1.22140802426787e-06,3.82862936012955e-06,"RNASEH1-AS1"
"ENSG00000287330.1",3.90486212968494,1.53565760928556,0.348676792922577,1.22207237616159e-06,3.83043961735073e-06,"AL353697.1"
"ENSG00000164985.15",2314.8549728178,-0.43367126297563,0.090679273035907,1.2230267758283e-06,3.83315867273921e-06,"PSIP1"
"ENSG00000279589.1",6.04809699630932,1.85639541922525,0.422033730473587,1.23244139023804e-06,3.86239110410893e-06,"AC079416.3"
"ENSG00000160293.17",2840.79020470321,0.424829213031245,0.0888048352098105,1.23356290210767e-06,3.86563118460128e-06,"VAV2"
"ENSG00000181896.12",587.589871596897,0.399334183719912,0.0833297657643876,1.23421736662012e-06,3.86740731667474e-06,"ZNF101"
"ENSG00000287464.1",1.66612029309525,-1.25010723183509,0.283534736708683,1.23442222873827e-06,3.86777447204368e-06,"AC100810.7"
"ENSG00000260860.2",1.6034662425045,1.92405592277627,0.43806236859906,1.23596484233756e-06,3.87233281012807e-06,"AC126773.5"
"ENSG00000113742.14",2451.46007977877,-0.44337825820703,0.0928290037456919,1.23938509314445e-06,3.88277280370214e-06,"CPEB4"
"ENSG00000133657.16",5692.54913058139,0.489063620702638,0.102788696441065,1.24167590250991e-06,3.88967322670488e-06,"ATP13A3"
"ENSG00000166509.12",3.09643600261677,2.79302507165625,0.68091162628576,1.24293212082949e-06,3.89322709340067e-06,"CLEC3A"
"ENSG00000275090.1",4.53650327958739,2.94719892971226,0.732344588382134,1.24298691657261e-06,3.89322709340067e-06,"RN7SL296P"
"ENSG00000213592.4",6.14936828266904,1.05823952488327,0.237809542642945,1.24615308814681e-06,3.90286687913734e-06,"PPIAP42"
"ENSG00000181004.10",250.379015058262,-0.41161300569355,0.0860069622492641,1.24913151045701e-06,3.91191731977615e-06,"BBS12"
"ENSG00000266559.1",0.622232849471074,-1.42877458971286,0.324886279132626,1.25079008926681e-06,3.9168334020086e-06,"MIR4530"
"ENSG00000210112.1",3.80674791859869,1.56293646714561,0.35526300673538,1.25222260609903e-06,3.92104092625373e-06,"MT-TM"
"ENSG00000145996.11",1004.38191597405,0.362434119409978,0.0755079611137578,1.25472729115154e-06,3.92860485772847e-06,"CDKAL1"
"ENSG00000254783.1",21.4564267871193,-0.452795142418466,0.0949237073263911,1.25601573369516e-06,3.93235987834272e-06,"AP003084.1"
"ENSG00000279490.1",2.08386685176364,2.15155551886414,0.494604310983437,1.2574427295395e-06,3.93654812064722e-06,"AC109446.3"
"ENSG00000101096.20",1138.52804394665,-0.528442355870407,0.11153866760431,1.25873205359029e-06,3.94030480395365e-06,"NFATC2"
"ENSG00000273305.1",48.229813423768,0.778895262356098,0.169592187028943,1.26136046457201e-06,3.94825250236871e-06,"AC009237.15"
"ENSG00000254039.1",1.75947311493112,1.75506135788733,0.39905032766424,1.26162683984134e-06,3.94880606194166e-06,"AC027801.4"
"ENSG00000107551.21",2843.38687928217,0.527481621794713,0.111337109240519,1.26182990166349e-06,3.94916139024137e-06,"RASSF4"
"ENSG00000280388.1",24.3232317086807,0.941871640819504,0.209435340651615,1.26313788010184e-06,3.95297449110627e-06,"AC006330.1"
"ENSG00000280310.1",4.42708755161206,-0.748323760614948,0.162270541930382,1.26456555545904e-06,3.95716161437617e-06,"AC092437.1"
"ENSG00000256029.6",7.98229186688706,0.832526547909841,0.18263748598833,1.26719934210647e-06,3.9651221184939e-06,"AL590560.2"
"ENSG00000154240.17",592.323516116887,-0.507032624047441,0.106849393285854,1.27218807321684e-06,3.98044969464247e-06,"CEP112"
"ENSG00000273015.2",507.968158607626,-0.416201197827202,0.0870638327817728,1.27334044478263e-06,3.98377266264912e-06,"AC008124.1"
"ENSG00000233013.10",5.37492546235181,0.848788296736506,0.186664765654667,1.27552565088126e-06,3.99032625600536e-06,"FAM157B"
"ENSG00000234913.1",2.60369277668367,1.72706068803802,0.392879322675217,1.27715732873659e-06,3.99486407336961e-06,"AC016027.2"
"ENSG00000258044.1",5.02716842399684,2.16159721060685,0.497600787516982,1.27706877407641e-06,3.99486407336961e-06,"AC073569.1"
